0.011711,0.011486,0.010470,0.011586,0.011125,0.009796,0.009634,0.009293,0.009173,0.008718,0.008230,0.008571,0.009201,0.008425,0.007257,0.007308,0.008023,0.008576,0.007910,0.008656,0.009001,0.010598,0.011432,0.010491,0.008134,0.009166,0.008679,0.008691,0.007925,0.007537,0.007404,0.008700,0.008526,0.009539,0.010534,0.010023,0.009932,0.011052,0.010959,0.010239,0.010392,0.010456,0.011891,0.012121,0.011631,0.011782,0.011931,0.011515,0.010935,0.010116,0.009380,0.009664,0.009967,0.012881,0.016123,0.013539,0.015218,0.015871,0.016953,0.017830,0.019822,0.019122,0.018413,0.019855,0.025757,0.028458,0.032234,-0.022760,-0.063505,-0.120904,-0.193527,-0.231575,-0.233447,-0.199402,-0.222430,-0.177915,-0.138306,-0.077320,0.025982,0.025327,0.024956,0.027259,0.033289,0.035159,0.025804,0.022144,0.016133,0.013518,0.011281,0.009931,0.010670,0.011095,0.009815,0.009659,0.009923,0.009693,0.010256,0.010254,0.008430,0.009224,0.010139,0.009730,0.010127,0.010462,0.009724,0.010205,0.010789,0.010403,0.011136,0.012106,0.013622,0.014122,0.012457,0.011555,0.010690,0.009449,0.009393,0.009154,0.008183,0.008979,0.008011,0.008102,0.008853,0.008271,0.007498,0.007865,0.007639,0.008317,0.008579,0.009828,0.010375,0.009862,0.009598,0.009245,0.009241,0.009600,0.007809,0.009280,0.008417,0.007676,0.008393,0.008280,0.007589,0.007488
0.010779,0.010650,0.010265,0.012015,0.011958,0.010816,0.010091,0.009443,0.009175,0.008868,0.008244,0.008612,0.009216,0.008471,0.007667,0.007453,0.007746,0.008246,0.008081,0.008372,0.008762,0.009746,0.010281,0.009835,0.007998,0.008759,0.008508,0.008149,0.007604,0.007697,0.007714,0.008877,0.008708,0.009577,0.010421,0.009486,0.009471,0.010257,0.010387,0.010011,0.010365,0.010878,0.012383,0.012676,0.012472,0.012771,0.012248,0.011293,0.010691,0.010092,0.009618,0.009748,0.009807,0.011751,0.034247,0.062971,0.083605,0.126371,0.112198,0.161719,0.209619,0.204608,0.165984,0.134014,0.102194,0.085396,-0.018368,-0.112311,-0.224364,-0.326976,-0.252955,-0.292808,-0.302296,-0.252009,-0.273397,-0.234494,-0.180358,-0.282337,-0.215323,-0.239107,-0.217849,-0.183746,-0.124770,-0.099288,0.014091,0.073007,0.105153,0.103674,0.089746,0.073738,0.051560,0.029862,0.010741,0.010954,0.011245,0.010454,0.010770,0.010783,0.008690,0.009395,0.010133,0.009709,0.010450,0.010791,0.010065,0.011026,0.011689,0.011291,0.012190,0.013032,0.013926,0.013330,0.011268,0.010124,0.009566,0.008989,0.009383,0.009442,0.008548,0.008703,0.008155,0.008368,0.008647,0.008405,0.008206,0.008568,0.008588,0.009133,0.009183,0.010486,0.010239,0.009547,0.009289,0.008655,0.008526,0.008395,0.007265,0.008327,0.007825,0.007692,0.008360,0.008505,0.008555,0.008640
0.012562,0.012407,0.012588,0.014762,0.013770,0.011693,0.010358,0.009741,0.009304,0.008607,0.008085,0.008140,0.008541,0.008313,0.007660,0.007514,0.007794,0.008323,0.008293,0.008344,0.008858,0.009722,0.010311,0.009870,0.008361,0.008984,0.009262,0.009112,0.008318,0.008158,0.008138,0.009431,0.009304,0.009897,0.010335,0.009862,0.010070,0.011002,0.010805,0.011390,0.011676,0.012117,0.013603,0.014000,0.013828,0.012643,0.011379,0.010158,0.010182,0.009881,0.009538,-0.020053,-0.033656,-0.061342,-0.118807,-0.017330,0.080153,0.130012,0.131461,0.208297,0.255017,0.267293,0.202558,0.084490,0.044130,0.020743,-0.092857,-0.149761,-0.232775,-0.359540,-0.280124,-0.278433,-0.265299,-0.188185,-0.209782,-0.172726,-0.086387,-0.147864,-0.082768,-0.133570,-0.130939,-0.120955,-0.091701,-0.074127,0.076750,0.135898,0.206125,0.172685,0.139111,0.134421,0.134355,0.046523,-0.005903,-0.018679,-0.009483,0.010603,0.011028,0.010725,0.009336,0.010746,0.011329,0.011102,0.010667,0.010939,0.009997,0.010774,0.011173,0.011422,0.011768,0.013108,0.013896,0.015354,0.012275,0.010862,0.010093,0.009733,0.009170,0.008970,0.008000,0.008325,0.008096,0.008128,0.008247,0.008089,0.007943,0.008594,0.009170,0.009124,0.009158,0.010043,0.009956,0.009772,0.009494,0.008432,0.008486,0.008826,0.007865,0.008637,0.008061,0.008103,0.008791,0.008817,0.008726,0.008896
0.011729,0.011717,0.011529,0.012811,0.012777,0.011810,0.010276,0.009827,0.009306,0.009266,0.008717,0.008489,0.008470,0.009004,0.007902,0.007809,0.007909,0.008112,0.008107,0.008270,0.008597,0.009255,0.010129,0.009799,0.008802,0.009208,0.009600,0.009560,0.009159,0.009134,0.009279,0.010431,0.010530,0.010968,0.011329,0.011155,0.010678,0.011999,0.011852,0.011953,0.012425,0.013261,0.014278,0.016901,0.016201,0.015232,0.013442,0.012117,0.066830,0.113986,0.156650,0.165706,0.116248,0.100724,0.030503,0.091197,0.164992,0.216473,0.208421,0.303828,0.314510,0.324581,0.252392,0.169123,0.094883,0.076703,-0.018746,-0.080811,-0.115421,-0.161744,-0.158843,-0.159596,-0.163973,-0.112510,-0.119938,-0.128648,-0.075545,-0.090277,-0.049233,-0.090131,-0.084128,-0.017508,0.042544,0.025191,0.110686,0.137173,0.183161,0.173665,0.129773,0.160471,0.206965,0.132485,0.088706,0.099542,0.105060,0.091193,0.039855,0.011174,0.009626,0.010199,0.010397,0.010240,0.010496,0.010582,0.010012,0.011179,0.011672,0.011566,0.012071,0.011536,0.011503,0.012395,0.010778,0.009456,0.009335,0.008834,0.008552,0.008724,0.008250,0.008354,0.008096,0.007747,0.007582,0.007788,0.007497,0.007827,0.008122,0.008318,0.008955,0.009596,0.009127,0.009238,0.008992,0.008691,0.008947,0.008826,0.008114,0.008956,0.008544,0.008389,0.009241,0.009819,0.010215,0.010540
0.009726,0.009784,0.009783,0.010830,0.011986,0.011491,0.010094,0.009991,0.009537,0.009812,0.009444,0.008831,0.008442,0.009398,0.008039,0.008392,0.008106,0.008214,0.008183,0.008285,0.008199,0.009039,0.009441,0.009483,0.009095,0.009459,0.010044,0.009655,0.009475,0.009600,0.010235,0.010657,0.010546,0.010839,0.010968,0.011154,0.010009,0.010893,0.011026,0.011328,0.011965,0.013880,0.014524,0.019176,0.017756,0.022131,0.068261,0.089654,0.119761,0.148649,0.213598,0.182884,0.097610,0.039838,-0.005867,0.067871,0.134413,0.189032,0.217926,0.325308,0.322749,0.311486,0.195895,0.171507,0.064624,0.051601,-0.011868,-0.112225,-0.141021,-0.176628,-0.218894,-0.251762,-0.304793,-0.293036,-0.267983,-0.273037,-0.171334,-0.171883,-0.140473,-0.146847,-0.127220,-0.059204,-0.020712,-0.106573,-0.068588,-0.058596,-0.024067,0.029626,0.017406,0.135241,0.262952,0.220982,0.229628,0.260789,0.228532,0.203457,0.116412,0.085982,0.058898,0.010504,0.011220,0.010647,0.011163,0.011386,0.011053,0.012229,0.012472,0.011902,0.013116,0.012031,0.011641,0.012148,0.011058,0.009930,0.009583,0.008772,0.008611,0.008715,0.008383,0.008361,0.008088,0.007601,0.007256,0.007432,0.007609,0.007999,0.008255,0.008196,0.008897,0.009621,0.008860,0.008811,0.008550,0.008419,0.008871,0.008519,0.007955,0.008653,0.008499,0.008216,0.008936,0.010072,0.010933,0.011595
0.010002,0.009498,0.009814,0.010751,0.012046,0.011605,0.009977,0.010084,0.009826,0.010274,0.009821,0.009008,0.008434,0.008810,0.007997,0.008315,0.007853,0.007897,0.008047,0.008510,0.008902,0.009696,0.009771,0.009703,0.009809,0.009675,0.010667,0.010518,0.010587,0.010655,0.012086,0.012173,0.012067,0.012794,0.012331,0.011955,0.010968,0.011281,0.011016,0.011927,0.011982,0.013684,0.014524,-0.005195,0.006271,0.012076,0.026109,0.021614,0.012061,0.036928,0.127878,0.117098,0.067481,0.059085,0.034933,0.134685,0.208619,0.196749,0.179882,0.288970,0.250244,0.231102,0.099011,0.031332,-0.028531,-0.034298,-0.106614,-0.194799,-0.181049,-0.190686,-0.163799,-0.144019,-0.133123,-0.110277,-0.084720,-0.072028,-0.074744,-0.091206,-0.107860,-0.148195,-0.167022,-0.110296,-0.120402,-0.104007,-0.130787,-0.109843,-0.025850,0.041818,-0.010076,0.140215,0.274846,0.248337,0.249730,0.276792,0.248585,0.262590,0.183372,0.176387,0.158224,0.098972,0.047802,0.012140,0.011714,0.011579,0.011177,0.012014,0.011876,0.011478,0.012567,0.012476,0.011347,0.011914,0.011002,0.010058,0.009717,0.009116,0.008610,0.009091,0.008546,0.008480,0.008574,0.007909,0.007588,0.007885,0.007821,0.008283,0.008684,0.008465,0.009214,0.009314,0.008794,0.009590,0.008943,0.008393,0.009142,0.008874,0.008586,0.008837,0.008238,0.008563,0.009797,0.011551,0.012597,0.013150
0.010121,0.009040,0.009575,0.011122,0.012765,0.012965,0.010619,0.010901,0.010735,0.011206,0.010496,0.009617,0.008932,0.009089,0.008440,0.008696,0.007996,0.007653,0.008061,0.008679,0.009365,0.009950,0.010274,0.010407,0.010874,0.010316,0.011103,0.010494,0.010540,0.010722,0.011945,0.012085,0.012296,0.012845,0.012276,0.011803,0.010762,0.010864,0.010641,0.011685,0.012054,-0.030267,-0.016843,-0.060231,-0.102434,-0.141263,-0.131731,-0.080843,-0.112340,-0.091397,0.047175,0.099984,0.098888,0.129420,0.091907,0.186010,0.220577,0.087746,0.016843,0.115546,0.000214,0.032775,0.000597,-0.000661,0.044441,0.110482,0.151439,0.130773,0.134437,0.112079,0.164419,0.197150,0.227410,0.198174,0.153415,0.120732,0.142553,0.093907,0.092209,0.021557,0.006041,-0.001255,-0.068773,-0.129942,-0.182326,-0.153936,0.025032,0.040093,-0.080408,0.118225,0.319655,0.323071,0.366566,0.428621,0.448121,0.483109,0.401184,0.368586,0.351783,0.254226,0.150922,0.097812,0.073951,0.011412,0.011605,0.013568,0.012955,0.011939,0.012443,0.011710,0.010636,0.010994,0.009653,0.009157,0.009514,0.009587,0.009346,0.010074,0.008980,0.008537,0.008503,0.007886,0.007330,0.007639,0.007601,0.007835,0.008895,0.008887,0.009329,0.009165,0.008638,0.009572,0.009317,0.008669,0.009083,0.008329,0.008529,0.008616,0.008264,0.009127,0.010050,0.012201,0.014874,0.016669
0.009915,0.008958,0.009471,0.010767,0.011754,0.012591,0.010913,0.011314,0.011493,0.012336,0.011564,0.011248,0.010153,0.010186,0.009266,0.009576,0.008654,0.008015,0.008249,0.008620,0.009037,0.009258,0.009802,0.009834,0.011222,0.010286,0.010624,0.010658,0.010770,0.011055,0.012570,0.012352,0.013351,0.015153,0.013619,0.012453,0.011324,0.011082,0.010201,0.025672,0.018675,0.013735,-0.040686,-0.121235,-0.160100,-0.224133,-0.200638,-0.159554,-0.156897,-0.109262,0.057874,0.117140,0.217224,0.180026,0.167140,0.262687,0.389250,0.259754,0.261752,0.261022,0.333287,0.312150,0.304604,0.272821,0.266854,0.277779,0.388126,0.393200,0.374860,0.262279,0.277355,0.268896,0.258697,0.251400,0.214294,0.228569,0.386283,0.372985,0.344477,0.346904,0.348799,0.312137,0.258266,0.260749,0.244657,0.241425,0.474326,0.490258,0.283867,0.280872,0.421597,0.295551,0.311373,0.351555,0.325265,0.373908,0.343872,0.317183,0.338509,0.257802,0.164770,0.228944,0.212620,0.120496,0.076301,0.014205,0.012463,0.011391,0.011282,0.011037,0.010213,0.010411,0.009424,0.009417,0.009684,0.009627,0.009477,0.010147,0.009171,0.008801,0.009019,0.008744,0.008349,0.008500,0.008248,0.008490,0.009430,0.009226,0.009422,0.009171,0.008930,0.010282,0.010640,0.010198,0.010774,0.009418,0.009250,0.008896,0.008622,0.008738,0.009254,0.010779,0.012644,0.014546
0.010920,0.009658,0.009872,0.010431,0.010387,0.010415,0.009477,0.009755,0.010186,0.011070,0.010272,0.009976,0.009376,0.008794,0.008035,0.008366,0.007709,0.007480,0.007886,0.008636,0.009350,0.009754,0.010658,0.011035,0.012219,0.011543,0.010845,0.011534,0.011675,0.011265,0.012627,0.012546,0.013143,0.015895,0.014193,0.013445,0.012196,0.011566,-0.012503,0.001361,-0.041517,-0.040016,-0.003865,-0.105908,-0.128747,-0.173567,-0.117292,-0.133844,-0.098889,-0.078864,-0.001891,0.054332,0.161542,-0.008479,0.118226,0.219311,0.269407,0.327741,0.353796,0.300551,0.338464,0.327512,0.320737,0.284810,0.280958,0.277186,0.376684,0.373182,0.343801,0.217545,0.235262,0.223996,0.210308,0.211485,0.175999,0.200031,0.328580,0.328591,0.276645,0.277467,0.249418,0.186175,0.154752,0.172319,0.160789,0.182153,0.182680,0.187239,0.228042,0.167701,0.354455,0.133620,0.070292,0.192423,0.203304,0.200977,0.217553,0.256976,0.284436,0.230313,0.152946,0.211709,0.282312,0.229297,0.125627,0.064915,0.013006,0.011357,0.011439,0.011953,0.010482,0.010892,0.009470,0.009632,0.010453,0.010668,0.010119,0.010892,0.009608,0.009710,0.009935,0.009622,0.009310,0.009527,0.008474,0.008587,0.009186,0.008785,0.008674,0.008600,0.008741,0.010604,0.011222,0.010948,0.011528,0.010674,0.010337,0.009712,0.008916,0.008991,0.009311,0.009599,0.010069,0.011010
0.010005,0.008855,0.008737,0.008839,0.009067,0.009659,0.009451,0.009749,0.010620,0.013006,0.012217,0.011651,0.010206,0.009269,0.008321,0.008842,0.007885,0.007429,0.007653,0.008242,0.009362,0.009712,0.009722,0.010263,0.011034,0.010404,0.009783,0.010009,0.010749,0.011104,0.012160,0.012689,0.013632,0.017362,0.016396,0.013489,0.012382,0.011622,0.043785,0.088326,0.019102,-0.023240,-0.010516,-0.106958,-0.142274,-0.138865,-0.087283,-0.075744,-0.040479,0.045288,0.167232,0.259569,0.296224,0.108652,0.273529,0.304737,0.324272,0.341445,0.333101,0.287970,0.319227,0.305985,0.301182,0.279270,0.256064,0.267308,0.390806,0.385396,0.347077,0.242139,0.267918,0.255582,0.239566,0.227561,0.187680,0.220964,0.312175,0.311744,0.269245,0.264113,0.262654,0.201713,0.177927,0.185260,0.178415,0.195945,0.200267,0.207086,0.242079,0.228509,0.226722,0.173858,0.141858,0.129998,0.091788,0.092654,0.184309,0.236048,0.238225,0.162545,0.093972,0.143723,0.205195,0.197049,0.134015,0.137234,0.088110,0.049226,0.011247,0.011115,0.009393,0.009471,0.008626,0.008677,0.009943,0.009849,0.009656,0.010641,0.009504,0.009686,0.010025,0.009587,0.010241,0.009769,0.008798,0.008610,0.008877,0.008826,0.009028,0.008622,0.009018,0.010807,0.011316,0.010994,0.011479,0.010656,0.009622,0.009868,0.009093,0.009688,0.010270,0.010112,0.010547,0.011827
